,Web ID,Region of Incident,Reported Date,Reported Year,Reported Month,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Location Coordinates,Migration Route,URL,UNSD Geographical Grouping,Source Quality
4712,43171,Africa,20-Mar-16,2016,Mar,2.0,,2,,,,,Extended Sickness,"Nyali (Nyala), Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"12.052156400000, 24.874462400000",,,Northern Africa,2
4713,43172,Africa,20-Mar-16,2016,Mar,3.0,,3,,,,,Extended Sickness,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"27.029507800000, 14.389083500000",,,Northern Africa,2
4714,43173,Africa,20-Mar-16,2016,Mar,1.0,,1,,,,,Extended Sickness,"Nyala, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"12.052156400000, 24.874462400000",,,Northern Africa,2
4715,43174,Africa,20-Mar-16,2016,Mar,11.0,,11,,,,,Extended Sickness,"Kufrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
4716,43175,Africa,20-Mar-16,2016,Mar,5.0,,5,,,,,Extended Sickness,"Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.501534100000, 32.502556100000",,,Northern Africa,2
4717,43176,Africa,20-Mar-16,2016,Mar,2.0,,2,,,,,Extended Sickness,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.973173700000, 35.343169100000",,,Northern Africa,2
4718,43177,Africa,20-Mar-16,2016,Mar,2.0,,2,,,,,Starvation,"Qadarif (Al Qadarif), Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.031672200000, 35.341772300000",,,Northern Africa,2
4719,43178,Africa,20-Mar-16,2016,Mar,10.0,,10,,,,,Extended Sickness,"Kufrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
4720,43179,Africa,20-Mar-16,2016,Mar,1.0,,1,,,,,Extended Sickness,"Ajdabiya, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"30.272374300000, 19.074105200000",,,Northern Africa,2
4721,43180,Africa,20-Mar-16,2016,Mar,1.0,,1,,,,,Extended Sickness,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.973173700000, 35.343169100000",,,Northern Africa,2
4722,43181,Africa,20-Mar-16,2016,Mar,3.0,,3,,,,,Starvation,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"27.029507800000, 14.389083500000",,,Northern Africa,2
4723,43182,Africa,20-Mar-16,2016,Mar,8.0,,8,,,,,Extended Sickness,"Kufrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
4724,42451,Mediterranean,19-Mar-16,2016,Mar,51.0,,51,,,,,Drowning,"Near the port of Zawiya, west of Tripoli",AFP via new Straits Times,"32.884351900000, 13.150722800000",Central Mediterranean,http://bit.ly/1MwM2M1,Uncategorized,1
4725,42454,Central America,19-Mar-16,2016,Mar,1.0,,1,,,1.0,,Vehicle Accident,"Crossing I-35 near Austin, Texas","South Austin Patch, Guanajuato Informa","30.306258900000, -97.839848500000",Central America to US,"http://bit.ly/1NwLDda, http://bit.ly/1Ni03D7",Northern America,3
4726,42468,Central America,19-Mar-16,2016,Mar,1.0,,1,,,1.0,,Vehicle Accident,"Train tracks in Ejido Espinazo, Mina, Nuevo Leon, Mexico",Multimedios,"26.003366800000, -100.538670800000",Central America to US,http://bit.ly/1Qh8x87,Central America,1
4727,42469,Central America,19-Mar-16,2016,Mar,1.0,,1,,,1.0,,Vehicle Accident,"near train tracks in Ejido Espinazo, Mina, Nuevo Leon, Mexico",Telediario,"26.269030700000, -101.112897500000",Central America to US,http://bit.ly/1Qh8x87,Central America,1
4728,42837,Central America,19-Mar-16,2016,Mar,1.0,,1,,,1.0,,Vehicle Accident,"Train tracks, Guadalajara, Jalisco, Mexico",Trafico ZMG,"20.129511000000, -104.468201400000",Central America to US,http://bit.ly/2o4Yi4j,Central America,1
4729,42864,Central America,19-Mar-16,2016,Mar,9.0,,9,18.0,,,,Unknown,"130 miles west of Marco Island, off southwest Florida",The Star,"25.931207500000, -81.717087800000",,http://on.thestar.com/1T3VVaU,Caribbean,1
4730,42959,Mediterranean,19-Mar-16,2016,Mar,,,0,,,,,Drowning,,IOM Italy,"33.058823123634, 17.165613325000",Central Mediterranean,,Uncategorized,4
4731,43164,Africa,19-Mar-16,2016,Mar,1.0,,1,,,,,Extended Sickness,"At the Sudanese Libyan border, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"20.670675600000, 24.074248000000",,,Northern Africa,2
4732,42926,Central America,18-Mar-16,2016,Mar,1.0,,1,,,1.0,,Unknown,Pima County Jurisdiction,Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
4733,42493,Mediterranean,17-Mar-16,2016,Mar,4.0,,4,187.0,,,,Burned,"near the coast of Sabantha, 65km west of Triopli",Xinhua,"32.800530200000, 12.517970700000",Central Mediterranean,http://bit.ly/1UmcCPJ,Uncategorized,1
4734,43150,Africa,17-Mar-16,2016,Mar,1.0,,1,,,,,Extended Sickness,"In Berbera, Somalia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"10.432537300000, 44.994641500000",,,Eastern Africa,2
4735,43151,Africa,17-Mar-16,2016,Mar,1.0,,1,,,,,Extended Sickness,"Matama , Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"12.994478700000, 36.182405400000",,,Eastern Africa,2
4736,43152,Africa,17-Mar-16,2016,Mar,6.0,,6,,,,,Extended Sickness,"Qadarif (Al Qadarif), Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.031672200000, 35.341772300000",,,Northern Africa,2
4737,43153,Africa,17-Mar-16,2016,Mar,11.0,,11,,,,,Extended Sickness,"Kufrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
4738,43154,Africa,17-Mar-16,2016,Mar,1.0,,1,,,,,Starvation,"Nyali (Nyala), Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"12.052156400000, 24.874462400000",,,Northern Africa,2
4739,43155,Africa,17-Mar-16,2016,Mar,20.0,,20,,,,,Extended Sickness,"Kufrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
4740,43156,Africa,17-Mar-16,2016,Mar,1.0,,1,,,,,Extended Sickness,"Nyala, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"12.052156400000, 24.874462400000",,,Northern Africa,2
4741,43157,Africa,17-Mar-16,2016,Mar,5.0,,5,,,,,Extended Sickness,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"27.029507800000, 14.389083500000",,,Northern Africa,2
4742,43158,Africa,17-Mar-16,2016,Mar,1.0,,1,,,,,Suffocation,"Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.501534100000, 32.502556100000",,,Northern Africa,2
4743,43159,Africa,17-Mar-16,2016,Mar,3.0,,3,,,,,Extended Sickness,"Kufrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
4744,43160,Africa,17-Mar-16,2016,Mar,1.0,,1,,,,,Extended Sickness,Near the Southwest border with Sudan and Eritrea,Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.801940600000, 36.070220600000",,,Northern Africa,2
4745,43161,Africa,17-Mar-16,2016,Mar,2.0,,2,,,,,Extended Sickness,"In the Sahara desert near Abusanbal Abu Simbel, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"22.390154600000, 31.551211600000",,,Northern Africa,2
4746,43162,Africa,17-Mar-16,2016,Mar,6.0,,6,,,,,Extended Sickness,"In the Sahara desert near Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.459686000000, 30.665449400000",,,Northern Africa,2
4747,43163,Africa,17-Mar-16,2016,Mar,9.0,,9,,,,,Extended Sickness,"In the Sahara desert near to Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"17.723668500000, 33.805597800000",,,Northern Africa,2
4748,42586,Central America,16-Mar-16,2016,Mar,1.0,,1,,1.0,,1.0,Vehicle Accident,"On Highway 57 near Los Chorros, Coahuila, Mexico",Zocalo Saltillo,"25.381356100000, -100.790983400000",Central America to US,http://bit.ly/28YRuhD,Central America,1
4749,42940,Mediterranean,16-Mar-16,2016,Mar,3.0,,3,750.0,,,,Unknown,Unspecified location off of the coast of Libya en route to Italy,"AFP, Reuters","34.571998183552, 13.453452574665",Central Mediterranean,"http://yhoo.it/1Xx3mGK, http://reut.rs/1nQqu6E",Uncategorized,3
4750,43149,Africa,15-Mar-16,2016,Mar,1.0,,1,,,,,Extended Sickness,"At the desert near Berber, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"18.026728400000, 33.975176600000",,,Northern Africa,2
4751,42429,Central America,14-Mar-16,2016,Mar,1.0,,1,,,1.0,,Vehicle Accident,"Chiapas, Mexico",Desaparecidos y sin reclamar en la frontera via Facebook,"16.474502000000, -93.253481100000",Central America to US,http://bit.ly/1Y1Gsre,Central America,4
4752,42460,Mediterranean,14-Mar-16,2016,Mar,,8.0,8,5.0,,,,Drowning,"near Kos, Greece","AFP, IOM Greece","36.910782100000, 27.282852300000",Eastern Mediterranean,http://bit.ly/1pIxswi,Uncategorized,4
4753,42488,Central America,14-Mar-16,2016,Mar,1.0,,1,,,1.0,,Drowning,"Near the All American Canal, Imperial County, Baja California",La Voz de la Frontera,"32.704147900000, -115.061691200000",Central America to US,http://bit.ly/1U0WZNQ,Northern America,1
4754,42950,Europe,14-Mar-16,2016,Mar,3.0,,3,23.0,1.0,2.0,,Drowning,"Suva Seka River near Gevgelija, near Greek-Macedonian border","Reuters, Wall Street Journal","41.134741800000, 22.501628200000",Western Balkans,"http://reut.rs/1UsRfed, http://on.wsj.com/1YRFCy7",Southern Europe,3
4755,43146,Africa,14-Mar-16,2016,Mar,1.0,,1,,,,,Extended Sickness,"Near Garowe (Garoowe), Somalia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"8.406657900000, 48.471357700000",,,Eastern Africa,2
4756,43147,Africa,14-Mar-16,2016,Mar,1.0,,1,,,,,Extended Sickness,"Unduraman, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.627130900000, 32.300655700000",,,Northern Africa,2
4757,43148,Africa,14-Mar-16,2016,Mar,1.0,,1,,,,,Extended Sickness,"In the Sahara desert near to Abu Simbel, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"22.390154600000, 31.551211600000",,,Northern Africa,2
4758,42504,Central America,13-Mar-16,2016,Mar,1.0,,1,,,1.0,,Vehicle Accident,"Near Apizaco in Tlaxcala, Mexico",Twitter and Chanel 6,"19.416779800000, -98.447110200000",Central America to US,"http://bit.ly/1VMd8pJ, http://bit.ly/23o72Su",Central America,3
4759,42560,Middle East,13-Mar-16,2016,Mar,1.0,,1,,,,1.0,Extended Sickness,"Syrian/Turkish border, likely in Aleppo province",Syrian Observatory for Human Rights,"36.423746000000, 36.574443600000",,http://bit.ly/28Nnkxe,Western Asia,4
4760,42559,Middle East,12-Mar-16,2016,Mar,1.0,,1,,,1.0,,Extended Sickness,Syrian/Turkish border near northern Deir Ezzor province,Syrian Observatory for Human Rights,"36.718882500000, 39.488952400000",,http://bit.ly/28Nnkxe,Western Asia,4
4761,42655,Mediterranean,12-Mar-16,2016,Mar,1.0,,1,,,,1.0,Drowning,"Harbor of Melilla, Spain",Asociacion Pro Derechos Humanos de Andalucia,"35.286270300000, -2.950878100000",Western Mediterranean,http://bit.ly/2bcfj7V,Uncategorized,3
4762,43145,Africa,12-Mar-16,2016,Mar,1.0,,1,,,,,Extended Sickness,"Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"17.692227100000, 33.976249200000",,,Northern Africa,2
4763,42558,Middle East,11-Mar-16,2016,Mar,1.0,,1,,,1.0,,Extended Sickness,Syrian/Turkish border near Aleppo province,Syrian Observatory for Human Rights,"36.681792000000, 36.623154000000",,http://bit.ly/28Nnkxe,Western Asia,4
4764,42949,Europe,11-Mar-16,2016,Mar,1.0,,1,,,1.0,1.0,Vehicle Accident,train tracks near German-Austrian border,Reuters,"48.457552000000, 13.432637000000",,http://reut.rs/1RUFHye,Western Europe,1
4765,42439,Mediterranean,10-Mar-16,2016,Mar,5.0,2.0,7,9.0,,,3.0,Drowning,"off the coast of Ayvacik, Canakkale en route to Lesvos, Greece",Hurriyet Daily News,"39.490208500000, 26.393246100000",Eastern Mediterranean,http://bit.ly/2252uML,Uncategorized,1
4766,42534,Central America,10-Mar-16,2016,Mar,1.0,,1,,,1.0,,Asphyxiation,"Cantera de Villagrán in Tepeji del Río de Ocampo, Hidalgo, Mexico",La Region,"19.893747900000, -99.430004800000",Central America to US,http://bit.ly/24VHHKS,Central America,1
4767,42420,Central America,8-Mar-16,2016,Mar,1.0,,1,,,1.0,,Drowning,"in the Rio Grande 1.5 miles from South 15th street, Hidalgo County, Texas",Valley Central,"26.376354000000, -98.383347700000",Central America to US,http://bit.ly/1qrM6bn,Northern America,1
4768,42557,Middle East,8-Mar-16,2016,Mar,1.0,,1,,,1.0,1.0,Extended Sickness,Syrian/Turkish border near northern Deir Ezzor province,Syrian Observatory for Human Rights,"36.718882500000, 39.488952400000",,http://bit.ly/28Nnkxe,Western Asia,4
4769,43142,Africa,8-Mar-16,2016,Mar,1.0,,1,,,,,Extended Sickness,"Gedharif (Al Qadarif), Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.031672200000, 35.341772300000",,,Northern Africa,2
4770,43143,Africa,8-Mar-16,2016,Mar,1.0,,1,,,,,Extended Sickness,"Near Bali (Bale), Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"6.734966600000, 39.724021900000",,,Eastern Africa,2
4771,43144,Africa,8-Mar-16,2016,Mar,1.0,,1,,,,,Extended Sickness,"Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.285107000000, 31.520455700000",,,Northern Africa,2
4772,42924,Central America,7-Mar-16,2016,Mar,1.0,,1,,,1.0,,Hypothermia,Pima County Jurisdiction,Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
4773,42925,Central America,7-Mar-16,2016,Mar,1.0,,1,,,1.0,,Unknown,Pima County Jurisdiction,Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
4774,43141,Africa,7-Mar-16,2016,Mar,2.0,,2,,,,,Extended Sickness,"In the Sahara desert of Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.459686000000, 30.665449400000",,,Northern Africa,2
4775,42403,Mediterranean,6-Mar-16,2016,Mar,25.0,,25,15.0,,,10.0,Drowning,"off the coast of Didim, Aydin, Turkey, likely en route to Farmakonisi, Greece","AP, BBC","37.341163938766, 27.237263179687",Eastern Mediterranean,"http://abcn.ws/1L932wQ, http://bbc.in/1LKdg6K",Uncategorized,3
4776,42923,Central America,6-Mar-16,2016,Mar,1.0,,1,,,1.0,,Unknown,Pima County Jurisdiction,Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
4777,43140,Africa,5-Mar-16,2016,Mar,3.0,,3,,,,,Extended Sickness,"Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.501534100000, 32.502556100000",,,Northern Africa,2
4778,43035,Mediterranean,4-Mar-16,2016,Mar,,20.0,20,,2.0,,,Unknown,"Near Almería, Spain",Asociacion Pro Derechos Humanos de Andalucia,"36.841526800000, -2.474626200000",Western Mediterranean,,Uncategorized,3
4779,42921,Central America,3-Mar-16,2016,Mar,1.0,,1,,,1.0,,Unknown,Pima County Jurisdiction,Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
4780,42922,Central America,3-Mar-16,2016,Mar,1.0,,1,,,1.0,,Unknown,Pima County Jurisdiction,Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
4781,42486,Africa,2-Mar-16,2016,Mar,3.0,,3,,,,,Drowning,"M'Tsamboro, Mayotte, France",l'Info,"-12.820932600000, 45.018986300000",,http://bit.ly/1TgfEUW,Eastern Africa,1
4782,42953,Europe,2-Mar-16,2016,Mar,1.0,,1,,,1.0,,Unknown,"Calais, France",Calais Prefecture,"50.951880300000, 1.833936700000",,,Western Europe,5
4783,43028,Mediterranean,2-Mar-16,2016,Mar,1.0,,1,,,1.0,1.0,Asphyxiation,"Mytilene, Lesvos",IOM Greece,"39.097108100000, 26.547693300000",Eastern Mediterranean,,Uncategorized,4
4784,42920,Central America,1-Mar-16,2016,Mar,1.0,,1,,,1.0,,Unknown,Pima County Jurisdiction,Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
4785,43031,Africa,1-Mar-16,2016,Mar,4.0,,4,,,,,Drowning,Straits of Yemen,UNHCR,"12.433975800000, 46.420758400000",Horn Africa to Yemen,,Eastern Africa,4
4786,43139,Africa,1-Mar-16,2016,Mar,2.0,,2,,,,,Extended Sickness,"At the desert, two days drive from khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.350333700000, 32.437494900000",,,Northern Africa,2
4787,43188,Africa,1-Mar-16,2016,Mar,1.0,,1,,,,,Vehicle Accident,"Sahara Desert, between Khartoum, Sudan and Tripoli, Libya",MHub,"19.643823700000, 24.429326800000",,,Northern Africa,2
4788,44471,Africa,29-Feb-16,2016,Feb,3.0,,3,,,,,Fatal Injuries,"Bani Walid, Libya",MHub,"31.685465887849, 14.053676000000",,,Northern Africa,2
4789,44474,Africa,29-Feb-16,2016,Feb,1.0,,1,,,,,Violence,"Tripoli, Libya",MHub,"32.869909578058, 13.202324628125",,,Northern Africa,2
4790,44691,Africa,29-Feb-16,2016,Feb,1.0,,1,,,,,Dehydration,"Sahara Desert, between Guerrara, Algeria and Subratha, Libya",MHub,"32.435246183556, 7.711646513256",,,Northern Africa,2
4791,42422,Central America,28-Feb-16,2016,Feb,1.0,,1,,,1.0,,Drowning,"Rio Grande near Reynosa Diaz, Reynosa, Tamaulipas, Mexico",La Prensa Grafica,"26.041738400000, -98.308436400000",Central America to US,http://bit.ly/1RJAycg,Central America,1
4792,42556,Middle East,28-Feb-16,2016,Feb,1.0,,1,,1.0,,,Extended Sickness,Syrian/Turkish border near northern Deir Ezzor province,Syrian Observatory for Human Rights,"36.718882500000, 39.488952400000",,http://bit.ly/28Nnkxe,Western Asia,4
4793,42888,Middle East,27-Feb-16,2016,Feb,1.0,,1,,,1.0,,Extended Sickness,"Syrian/Turkish border near Qamishli, Al Hasaka, Syria",Action Group for Palestinians of Syria,"36.504474100000, 40.708528000000",,http://www.actionpal.org.uk/,Western Asia,4
4794,42418,Central America,25-Feb-16,2016,Feb,1.0,,1,,,1.0,,Drowning,"Mexican side of Rio Grande (Tamaulipas) near Juez de Paz, Rio Grande, Texas",Via Libre,"26.327786500000, -98.724003800000",Central America to US,http://bit.ly/1QG2T4a,Central America,1
4795,42919,Central America,23-Feb-16,2016,Feb,1.0,,1,,,1.0,,Unknown,Pima County Jurisdiction,Pima County Office of the Medical Examiner,"31.965203600000, -113.011894500000",Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
4796,42947,Mediterranean,23-Feb-16,2016,Feb,5.0,,5,403.0,3.0,2.0,,Asphyxiation,Unspecified location between Tunisia and Sicily,"IOM Italy, Reuters","37.720242300000, 10.285804200000",Central Mediterranean,http://reut.rs/1QxlcEs,Uncategorized,4
4797,42437,Central America,21-Feb-16,2016,Feb,1.0,,1,,,1.0,,Unknown,"On Mexican side of US-Mexico border near San Ysidro, California, Mexico",CBS8,"32.534930300000, -117.041313800000",Central America to US,http://bit.ly/20PLBTC,Central America,1
4798,43118,Africa,21-Feb-16,2016,Feb,1.0,,1,,,,,Extended Sickness,"Sahara Desert near Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"21.906769500000, 30.822252900000",,,Northern Africa,2
4799,43119,Africa,21-Feb-16,2016,Feb,13.0,,13,,,,,Extended Sickness,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
4800,43120,Africa,21-Feb-16,2016,Feb,3.0,,3,,,,,Extended Sickness,"Qadarif, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.031672200000, 35.341772300000",,,Northern Africa,2
4801,43121,Africa,21-Feb-16,2016,Feb,3.0,,3,,,,,Extended Sickness,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
4802,43122,Africa,21-Feb-16,2016,Feb,6.0,,6,,,,,Extended Sickness,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
4803,43123,Africa,21-Feb-16,2016,Feb,1.0,,1,,,,,Suffocation,"Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.501534100000, 32.502556100000",,,Northern Africa,2
4804,43124,Africa,21-Feb-16,2016,Feb,10.0,,10,,,,,Extended Sickness,"Qadarif, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.031672200000, 35.341772300000",,,Northern Africa,2
4805,43125,Africa,21-Feb-16,2016,Feb,2.0,,2,,,,,Extended Sickness,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
4806,43126,Africa,21-Feb-16,2016,Feb,1.0,,1,,,,,Extended Sickness,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.973173700000, 35.343169100000",,,Northern Africa,2
4807,43127,Africa,21-Feb-16,2016,Feb,30.0,,30,,,,,Extended Sickness,"Umm Al Aranib, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"26.139565200000, 14.726786600000",,,Northern Africa,2
4808,43128,Africa,21-Feb-16,2016,Feb,5.0,,5,,,,,Extended Sickness,"Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.501534100000, 32.502556100000",,,Northern Africa,2
4809,43129,Africa,21-Feb-16,2016,Feb,3.0,,3,,,,,Extended Sickness,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
4810,43130,Africa,21-Feb-16,2016,Feb,3.0,,3,,,,,Extended Sickness,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
4811,43131,Africa,21-Feb-16,2016,Feb,1.0,,1,,,,,Extended Sickness,"Shandi, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"16.679729400000, 33.429765500000",,,Northern Africa,2
4812,43132,Africa,21-Feb-16,2016,Feb,28.0,,28,,,,,Extended Sickness,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
4813,43133,Africa,21-Feb-16,2016,Feb,1.0,,1,,,,,Extended Sickness,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.973173700000, 35.343169100000",,,Northern Africa,2
4814,43134,Africa,21-Feb-16,2016,Feb,6.0,,6,,,,,Extended Sickness,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"27.029507800000, 14.389083500000",,,Northern Africa,2
4815,43135,Africa,21-Feb-16,2016,Feb,3.0,,3,,,,,Extended Sickness,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.973173700000, 35.343169100000",,,Northern Africa,2
